Year,Yr,YrsInOrg,Entry Point,EP,Block,BL,System,Sys,Plot,PL,SpringCoverCrop,CashCrop,CC,FallCoverCrop,TillageTreatment,CurrentTillage,TillageforCurrentCropEstablishment,NumSoilDistrubEvents,NUmAboveGroundDistrub,NumDaysSinceLastSoilDisturb,SDR,Total_NumofDisturb,SamplingEvent,SE,SETiming,CurrentCrop,SampleDate,Plot,MatricPotential,Gravimetric,WaxwormRotten,WaxwormTotal ,WaxwormTotal_Infected,Percent_Waxworm_Infect,MealwormTotal ,MealwormTotal_Infect,Perc_Meal_Infect,barpH,barEC,ActiveCmg/kg,SoilStandardAbsorbance,SoultionStandardAbsorbance,y-intercept,slope,ActiveC/mg/kgLEWIS,AggregateStability,SampleDateCheck,Plot Number Check,aalpH,P,K,Mg,Ca,CEC,%CECK,%CECMg,%CECCa,zinc,copper,sulfur,OrganicMatterPerc,salts,SandPerc,SiltPerc,ClayPerc,SoilTexturalClass,g,Cornell_soil_texture_class,Cornell_soil_texture_sand,Cornell_soil_texture_silt,Cornell_soil_texture_clay,Cornell_pred_water_capacity,Cornell_pred_water_capacity_rating,Cornell_aggregate_stability,Cornell_aggregate_stability_rating,Cornell_organic_matter,Cornell_organic_matter_rating,Cornell_soc,Cornell_total_c,Cornell_total_n,Cornell_ace_soil_protein_index,Cornell_ace_soil_protein_index_rating,Cornell_respiration,Cornell_respiration_rating,Cornell_active_carbon,Cornell_active_carbon_rating,Cornell_ph,Cornell_ph_rating,Cornell_p,Cornell_p_rating,Cornell_k,Cornell_k_rating,Cornell_mg,Cornell_fe,Cornell_mn,Cornell_zn,Cornell_minor_elements_rating,Cornell_overall score,Cornell_Mod. Morgan Al. ppm,Cornell_Mod. Morgan Ca. ppm,Cornell_Mod. Morgan Cu. ppm,Cornell_Mod. Morgan S. ppm,Cornell_Mod. Morgan B. ppm,Sample number
2022,Yr2,9,3,EP3,1,BL1,3,Sys3,134,PL134,Cereal Rye,Soybean,S,Winter Wheat,reduced,no-till,none,3,1,72,41,4,3,SE3,Late Summer,Soybean,9/23/2022,134,35,0.21,8,15,7,46.67,15,4,26.67,6.43,91.9,387.3,0.477,1.051,-0.001,0.02,,,9/23/2022,134,6.2,20,177,94,975.1,8.3,5.5,9.4,58.7,1.7,3.1,8.2,2.48,0.09,25.7,43,31.2,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,348
2022,Yr2,9,3,EP3,2,BL2,3,Sys3,234,PL234,Cereal Rye,Soybean,S,Winter Wheat,reduced,no-till,none,3,1,72,41,4,3,SE3,Late Summer,Soybean,9/23/2022,234,48,0.18,2,15,5,33.33,15,0,0,6.88,87.2,427.28,0.487,1.052,-0.001,0.021,,,9/23/2022,234,6.63,27,87,184,1710.8,12.3,1.8,12.5,69.5,2.4,4.3,10,2.17,0.12,34.2,34.5,31.2,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,360
2022,Yr2,9,3,EP3,3,BL3,3,Sys3,314,PL314,Cereal Rye,Soybean,S,Winter Wheat,reduced,no-till,none,3,1,72,41,4,3,SE3,Late Summer,Soybean,9/23/2022,314,24,0.21,3,15,1,6.67,15,4,26.67,6.92,66.3,386.05,0.471,1.05,-0.001,0.021,,,9/23/2022,314,6.66,14,113,162,1127.8,9.3,3.1,14.5,60.8,1.2,1,7,2.55,0.07,20.3,39.6,40.1,Clay,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,364
2022,Yr2,9,3,EP3,4,BL4,3,Sys3,414,PL414,Cereal Rye,Soybean,S,Winter Wheat,reduced,no-till,none,3,1,72,41,4,3,SE3,Late Summer,Soybean,9/23/2022,414,11,0.22,7,15,4,26.67,14,3,21.43,6.73,86.6,386.57,0.477,1.051,-0.001,0.02,,,9/23/2022,414,6.66,6,87,167,1325,10.2,2.2,13.6,64.7,1,1.1,6.1,2.47,0.08,23.6,41.7,34.7,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,376
2022,Yr2,9,3,EP3,1,BL1,4,Sys4,133,PL133,Alfalfa/Orchardgrass,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,perennial,none,0,10,534,30,10,3,SE3,Late Summer,Alfalfa/Orchardgrass,9/23/2022,133,92,0.19,0,14,2,14.29,15,0,0,6.2,67.5,390.1,0.429,1.053,-0.001,0.02,,,9/23/2022,133,6.1,23,100,99,1025,9.6,2.7,8.6,53.3,1.6,3.4,8.1,2.46,0.08,27.6,43.4,29.1,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,347
2022,Yr2,9,3,EP3,2,BL2,4,Sys4,231,PL231,Alfalfa/Orchardgrass,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,perennial,none,0,10,534,30,10,3,SE3,Late Summer,Alfalfa/Orchardgrass,9/23/2022,231,59,0.17,3,15,2,13.33,15,1,6.67,6.63,69.4,383.99,0.475,1.047,-0.001,0.021,,,9/23/2022,231,6.62,18,60,196,1585.3,11.9,1.3,13.7,66.5,1.7,4.2,7.4,1.87,0.07,32.5,38.4,29.1,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,357
2022,Yr2,9,3,EP3,3,BL3,4,Sys4,311,PL311,Alfalfa/Orchardgrass,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,perennial,none,0,10,534,30,10,3,SE3,Late Summer,Alfalfa/Orchardgrass,9/23/2022,311,200,0.19,1,15,5,33.33,15,1,6.67,7.05,79.9,412.65,0.438,1.062,-0.001,0.021,,,9/23/2022,311,6.74,19,87,219,1549.6,11.8,1.9,15.5,65.7,1.6,2.5,7.2,2.64,0.09,22.9,39.2,37.9,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,361
2022,Yr2,9,3,EP3,4,BL4,4,Sys4,411,PL411,Alfalfa/Orchardgrass,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,perennial,none,0,10,534,30,10,3,SE3,Late Summer,Alfalfa/Orchardgrass,9/23/2022,411,53,0.19,0,15,9,60,15,0,0,7.09,82.4,497.36,0.456,1.057,-0.001,0.02,,,9/23/2022,411,7.2,10,86,273,1678.1,10.9,2,20.9,77.1,1.7,1.5,5.7,2.75,0.09,18.2,43.5,38.3,Silty Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,373
2023,Yr3,10,1,EP1,1,BL1,1,Sys1,111,PL111,Red Clover/ Cereal Rye,Corn,C,Annual Ryegrass/Radish/Crimson Clover,standard,no-till,none,0,0,180,0,0,1,SE1,Prior to Cover Crop Termination,Red Clover/ Cereal Rye,4/10/2023,111,30,0.21,9,15,1,6.67,15,6,40,7.18,81.13,332.71,0.316,0.858,-0.001,0.023,,,4/10/2023,111,6.91,11,98,189,1369.4,8.7,2.9,18.2,78.9,1.2,3.7,7.1,2.67,0.12,24.1,46,30,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,385
2023,Yr3,10,1,EP1,2,BL2,1,Sys1,211,PL211,Red Clover/ Cereal Rye,Corn,C,Annual Ryegrass/Radish/Crimson Clover,standard,no-till,none,0,0,180,0,0,1,SE1,Prior to Cover Crop Termination,Red Clover/ Cereal Rye,4/10/2023,211,22,0.19,8,14,0,0,15,0,0,7.37,56.74,339.88,0.385,0.949,-0.001,0.023,,,4/10/2023,211,6.56,11,104,139,1177.9,9.5,2.8,12.2,61.9,1.2,3.2,7.1,2.06,0.07,30.1,39.8,30.1,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,397
2023,Yr3,10,1,EP1,3,BL3,1,Sys1,334,PL334,Red Clover/ Cereal Rye,Corn,C,Annual Ryegrass/Radish/Crimson Clover,standard,no-till,none,0,0,180,0,0,1,SE1,Prior to Cover Crop Termination,Red Clover/ Cereal Rye,4/10/2023,334,20,0.18,11,14,0,0,16,5,31.25,7.54,53.44,420.95,0.314,0.817,-0.001,0.023,,,4/10/2023,334,6.43,16,98,112,973.9,8.3,3,11.3,59,1.4,1.4,8.3,1.75,0.09,37.5,35.7,26.8,Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,420
2023,Yr3,10,1,EP1,4,BL4,1,Sys1,424,PL424,Red Clover/ Cereal Rye,Corn,C,Annual Ryegrass/Radish/Crimson Clover,standard,no-till,none,0,0,180,0,0,1,SE1,Prior to Cover Crop Termination,Red Clover/ Cereal Rye,4/10/2023,424,15,0.22,11,15,0,0,15,6,40,6.79,68.65,349.15,0.422,0.91,-0.001,0.023,,,4/10/2023,424,6.43,27,117,100,951.3,8.1,3.7,10.3,58.8,1.2,1.1,7.7,1.74,0.1,30.9,34.3,34.8,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,428
2023,Yr3,10,1,EP1,1,BL1,2,Sys2,112,PL112,Oat/Pea/Radish,Corn,C,Cereal Rye,shallow,shallow,highspeed disk,0,0,212,0,0,1,SE1,Prior to Cover Crop Termination,Oat/Pea/Radish,4/10/2023,112,27,0.22,9,14,0,0,15,1,6.67,7.13,79.15,393.9,0.307,0.863,-0.001,0.023,,,4/10/2023,112,6.73,12,130,222,1414.7,11.3,3,16.4,62.8,1.1,3.3,7.5,2.32,0.08,18.2,52.4,29.4,Silty Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,386
2023,Yr3,10,1,EP1,2,BL2,2,Sys2,212,PL212,Oat/Pea/Radish,Corn,C,Cereal Rye,shallow,shallow,highspeed disk,0,0,212,0,0,1,SE1,Prior to Cover Crop Termination,Oat/Pea/Radish,4/10/2023,212,23,0.2,9,15,0,0,15,4,26.67,7.23,67.88,365.91,0.384,0.948,-0.001,0.023,,,4/10/2023,212,6.35,19,137,133,1213,10.3,3.4,10.7,58.7,1.7,3.8,9.7,2.22,0.1,26.2,45.9,27.9,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,398
2023,Yr3,10,1,EP1,3,BL3,2,Sys2,333,PL333,Oat/Pea/Radish,Corn,C,Cereal Rye,shallow,shallow,highspeed disk,0,0,212,0,0,1,SE1,Prior to Cover Crop Termination,Oat/Pea/Radish,4/10/2023,333,26,0.17,12,14,0,0,15,4,26.67,7.77,55.42,263.9,0.368,0.938,-0.001,0.023,,,4/10/2023,333,6.87,10,86,229,1262.5,8.4,2.6,22.6,74.8,1.4,4.3,6.9,1.85,0.07,34.7,33.4,32,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,419
2023,Yr3,10,1,EP1,4,BL4,2,Sys2,423,PL423,Oat/Pea/Radish,Corn,C,Cereal Rye,shallow,shallow,highspeed disk,0,0,212,0,0,1,SE1,Prior to Cover Crop Termination,Oat/Pea/Radish,4/10/2023,423,35,0.23,8,13,0,0,15,3,20,7.26,66.84,330.1,0.316,0.858,-0.001,0.023,,,4/10/2023,423,6.52,17,97,109,924.1,8,3.1,11.4,57.9,1.2,1.9,7,2.25,0.11,18.2,48,33.8,Silty Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,427
2023,Yr3,10,1,EP1,1,BL1,3,Sys3,114,PL114,Red Clover/ Cereal Rye,Corn,C,Cereal Rye,reduced,no-till,none,0,0,180,0,0,1,SE1,Prior to Cover Crop Termination,Red Clover/ Cereal Rye,4/10/2023,114,31,0.21,12,14,2,14.29,13,3,23.08,7.53,74.2,372.92,0.385,0.949,-0.001,0.023,,,4/10/2023,114,6.76,8,115,241,1547.7,12,2.4,16.7,64.3,1.2,3.3,6.1,2.4,0.1,21.2,43.4,35.4,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,388
2023,Yr3,10,1,EP1,2,BL2,3,Sys3,214,PL214,Red Clover/ Cereal Rye,Corn,C,Cereal Rye,reduced,no-till,none,0,0,180,0,0,1,SE1,Prior to Cover Crop Termination,Red Clover/ Cereal Rye,4/10/2023,214,24,0.21,8,14,1,7.14,15,5,33.33,7.4,56.46,326.43,0.332,0.948,-0.001,0.023,,,4/10/2023,214,6.39,15,85,87,857.6,7.4,2.9,9.8,57.7,1,2.6,6.4,2.23,0.1,30.4,41.9,27.7,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,400
2023,Yr3,10,1,EP1,3,BL3,3,Sys3,331,PL331,Red Clover/ Cereal Rye,Corn,C,Cereal Rye,reduced,no-till,none,0,0,180,0,0,1,SE1,Prior to Cover Crop Termination,Red Clover/ Cereal Rye,4/10/2023,331,48,0.18,7,13,1,7.69,15,0,0,7.78,63.43,247.34,0.321,0.893,-0.001,0.023,,,4/10/2023,331,7.01,15,102,364,1587.5,11.2,2.3,27,70.7,1.4,3.6,6.2,1.86,0.09,34.3,35.2,30.5,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,417
2023,Yr3,10,1,EP1,4,BL4,3,Sys3,421,PL421,Red Clover/ Cereal Rye,Corn,C,Cereal Rye,reduced,no-till,none,0,0,180,0,0,1,SE1,Prior to Cover Crop Termination,Red Clover/ Cereal Rye,4/10/2023,421,19,0.24,12,15,0,0,15,10,66.67,6.95,92.45,352.53,0.422,0.91,-0.001,0.023,,,4/10/2023,421,6.33,19,110,105,910.9,8.5,3.3,10.3,53.5,1.5,2.2,8.9,2.22,0.2,22.5,48.1,29.4,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,425
2023,Yr3,10,1,EP1,1,BL1,4,Sys4,113,PL113,Oat,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,reduced,chisel,4,0,6,97,4,1,SE1,Prior to Cover Crop Termination,Fallow,4/10/2023,113,13,0.22,10,14,3,21.43,15,9,60,7.12,87.98,372.78,0.384,0.948,-0.001,0.023,,,4/10/2023,113,6.9,16,112,164,1434,8.8,3.3,15.5,81.3,1.3,4.4,7.7,2.37,0.1,25,47.8,27.2,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,387
2023,Yr3,10,1,EP1,2,BL2,4,Sys4,213,PL213,Oat,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,reduced,chisel,4,0,6,97,4,1,SE1,Prior to Cover Crop Termination,Fallow,4/10/2023,213,13,0.2,11,15,1,6.67,15,7,46.67,7.62,64.88,325.27,0.365,0.874,-0.001,0.023,,,4/10/2023,213,6.75,12,97,203,1378.6,10.8,2.3,15.6,63.6,1.4,3.7,7.3,2.05,0.08,30.5,38.2,31.3,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,399
2023,Yr3,10,1,EP1,3,BL3,4,Sys4,332,PL332,Oat,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,reduced,chisel,4,0,6,97,4,1,SE1,Prior to Cover Crop Termination,Fallow,4/10/2023,332,10,0.17,15,15,0,0,15,4,26.67,6.95,66.86,322,0.332,0.948,-0.001,0.023,,,4/10/2023,332,6.39,13,88,107,850.3,7.6,3,11.8,56.2,0.9,1.3,7.4,1.39,0.08,44.1,30.5,25.4,Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,418
2023,Yr3,10,1,EP1,4,BL4,4,Sys4,422,PL422,Oat,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,reduced,chisel,4,0,6,97,4,1,SE1,Prior to Cover Crop Termination,Fallow,4/10/2023,422,13,0.23,14,15,1,6.67,15,6,40,6.72,68.68,368.76,0.368,0.938,-0.001,0.023,,,4/10/2023,422,6.59,23,136,120,1129,9.2,3.8,10.9,61.4,1.3,1.2,8,1.96,0.12,19.1,46.7,34.2,Silty Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,426
2023,Yr3,10,2,EP2,1,BL1,1,Sys1,121,PL121,Annual Ryegrass/Radish/Crimson Clover,Soybean,S,Winter Wheat,standard,no-till,interseed,0,0,279,0,0,1,SE1,Prior to Cover Crop Termination,Annual Ryegrass/Radish/Crimson Clover,4/10/2023,121,10,0.23,9,15,3,20,13,7,53.85,7.35,73.21,324.21,0.316,0.858,-0.001,0.023,,,4/10/2023,121,6.75,11,151,176,1357.4,10.8,3.6,13.5,62.6,1,3.3,7.6,2.23,0.1,20.4,43.7,35.8,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,389
2023,Yr3,10,2,EP2,2,BL2,1,Sys1,221,PL221,Annual Ryegrass/Radish/Crimson Clover,Soybean,S,Winter Wheat,standard,no-till,interseed,0,0,279,0,0,1,SE1,Prior to Cover Crop Termination,Annual Ryegrass/Radish/Crimson Clover,4/10/2023,221,13,0.2,14,14,0,0,16,8,50,7.58,52.52,298.21,0.314,0.817,-0.001,0.023,,,4/10/2023,221,6.59,19,105,121,1153.3,9.2,2.9,10.9,62.4,1.2,3.5,7.9,1.89,0.07,28.1,41.4,30.4,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,401
2023,Yr3,10,2,EP2,3,BL3,1,Sys1,323,PL323,Annual Ryegrass/Radish/Crimson Clover,Soybean,S,Winter Wheat,standard,no-till,interseed,0,0,279,0,0,1,SE1,Prior to Cover Crop Termination,Annual Ryegrass/Radish/Crimson Clover,4/10/2023,323,12,0.21,13,15,2,13.33,15,10,66.67,7.36,54.7,334.71,0.316,0.858,-0.001,0.023,,,4/10/2023,323,6.54,25,91,104,929.8,7.9,2.9,10.9,58.5,1.2,3.4,7.9,1.73,0.09,24.8,42.1,33.1,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,415
2023,Yr3,10,2,EP2,4,BL4,1,Sys1,432,PL432,Annual Ryegrass/Radish/Crimson Clover,Soybean,S,Winter Wheat,standard,no-till,interseed,0,0,279,0,0,1,SE1,Prior to Cover Crop Termination,Annual Ryegrass/Radish/Crimson Clover,4/10/2023,432,14,0.22,13,14,1,7.14,15,11,73.33,7.38,62.06,379.39,0.332,0.948,-0.001,0.023,,,4/10/2023,432,6.28,26,127,112,1125,9.1,3.6,10.3,61.9,1.6,1.4,8,2.05,0.11,21.8,43.4,34.7,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,430
2023,Yr3,10,2,EP2,1,BL1,2,Sys2,122,PL122,Cereal Rye,Soybean,S,Winter Wheat,shallow,shallow,highspeed disk,0,0,180,0,0,1,SE1,Prior to Cover Crop Termination,Cereal Rye,4/10/2023,122,13,0.22,11,15,4,26.67,15,14,93.33,6.43,65.24,317.08,0.332,0.948,-0.001,0.023,,,4/10/2023,122,6.53,22,151,105,1007.6,9.1,4.3,9.6,55.4,1.4,3,7.7,2.3,0.07,16.8,53,30.3,Silty Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,390
2023,Yr3,10,2,EP2,2,BL2,2,Sys2,224,PL224,Cereal Rye,Soybean,S,Winter Wheat,shallow,shallow,highspeed disk,0,0,180,0,0,1,SE1,Prior to Cover Crop Termination,Cereal Rye,4/10/2023,224,23,0.2,15,15,0,0,15,1,6.67,7.19,49.98,330.6,0.321,0.893,-0.001,0.023,,,4/10/2023,224,6.67,16,100,147,1142.7,9.2,2.8,13.3,62.1,1.2,3.2,7,2.08,0.06,26.1,41.6,32.3,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,404
2023,Yr3,10,2,EP2,3,BL3,2,Sys2,324,PL324,Cereal Rye,Soybean,S,Winter Wheat,shallow,shallow,highspeed disk,0,0,180,0,0,1,SE1,Prior to Cover Crop Termination,Cereal Rye,4/10/2023,324,20,0.22,10,14,0,0,13,2,15.38,7.75,49.57,315.19,0.314,0.817,-0.001,0.023,,,4/10/2023,324,6.68,27,106,124,980.1,8.2,3.3,12.6,59.7,1.7,1.3,8,2.12,0.08,23.4,46.8,29.8,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,416
2023,Yr3,10,2,EP2,4,BL4,2,Sys2,433,PL433,Cereal Rye,Soybean,S,Winter Wheat,shallow,shallow,highspeed disk,0,0,180,0,0,1,SE1,Prior to Cover Crop Termination,Cereal Rye,4/10/2023,433,13,0.22,13,15,1,6.67,16,4,25,7.26,57.58,347.76,0.365,0.874,-0.001,0.023,,,4/10/2023,433,6.56,33,175,104,987.9,8.5,5.3,10.3,58.4,1.7,3,8.9,2.28,0.1,26.4,43.9,29.8,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,431
2023,Yr3,10,2,EP2,1,BL1,3,Sys3,124,PL124,Cereal Rye,Soybean,S,Winter Wheat,reduced,no-till,none,0,0,180,0,0,1,SE1,Prior to Cover Crop Termination,Cereal Rye,4/10/2023,124,15,0.23,10,15,1,6.67,14,7,50,6.94,70.26,361.31,0.365,0.874,-0.001,0.023,,,4/10/2023,124,6.43,22,106,98,953.8,8.7,3.1,9.4,55.1,1.4,3.2,7.9,2.38,0.07,25.9,46.5,27.6,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,392
2023,Yr3,10,2,EP2,2,BL2,3,Sys3,222,PL222,Cereal Rye,Soybean,S,Winter Wheat,reduced,no-till,none,0,0,180,0,0,1,SE1,Prior to Cover Crop Termination,Cereal Rye,4/10/2023,222,19,0.19,10,15,0,0,15,1,6.67,7.22,43.68,367.3,0.422,0.91,-0.001,0.023,,,4/10/2023,222,6.58,12,103,134,1184.7,9.5,2.8,11.7,62.3,0.9,2.8,7.1,1.8,0.07,22.9,38.6,38.5,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,402
2023,Yr3,10,2,EP2,3,BL3,3,Sys3,322,PL322,Cereal Rye,Soybean,S,Winter Wheat,reduced,no-till,none,0,0,180,0,0,1,SE1,Prior to Cover Crop Termination,Cereal Rye,4/10/2023,322,26,0.22,15,15,0,0,14,7,50,7.25,54.1,281.85,0.307,0.863,-0.001,0.023,,,4/10/2023,322,6.38,23,108,101,956.9,8.7,3.2,9.7,55,1.4,1.2,8.7,2.07,0.09,21.2,43.5,35.3,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,414
2023,Yr3,10,2,EP2,4,BL4,3,Sys3,431,PL431,Cereal Rye,Soybean,S,Winter Wheat,reduced,no-till,none,0,0,180,0,0,1,SE1,Prior to Cover Crop Termination,Cereal Rye,4/10/2023,431,12,0.21,14,15,0,0,15,0,0,6.96,56.08,322.99,0.368,0.938,-0.001,0.023,,,4/10/2023,431,6.53,19,124,111,1086.8,8.9,3.6,10.4,61.2,1.4,2.2,7.9,1.95,0.09,23.9,40.7,35.4,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,429
2023,Yr3,10,2,EP2,1,BL1,4,Sys4,123,PL123,Alfalfa/Orchardgrass,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,perennial,none,0,0,362,0,0,1,SE1,Prior to Cover Crop Termination,Alfalfa/Orchardgrass,4/10/2023,123,14,0.22,9,15,2,13.33,16,6,37.5,7.23,52.96,362.82,0.314,0.817,-0.001,0.023,,,4/10/2023,123,6.68,9,115,158,1313.3,10.4,2.8,12.7,63.3,0.9,3,7.1,2.01,0.07,20.1,45.8,34.1,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,391
2023,Yr3,10,2,EP2,2,BL2,4,Sys4,223,PL223,Alfalfa/Orchardgrass,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,perennial,none,0,0,362,0,0,1,SE1,Prior to Cover Crop Termination,Alfalfa/Orchardgrass,4/10/2023,223,15,0.19,6,15,2,13.33,15,6,40,7.16,54.36,333.89,0.307,0.863,-0.001,0.023,,,4/10/2023,223,6.73,14,99,161,1294.5,10.1,2.5,13.3,64.3,1.2,3.8,7.3,2.02,0.07,27.4,40.9,31.8,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,403
